benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
rendezvous,20,60,ring_plus,-2.3016828769408766e-07,2.3016828769408766e-07,0.0,0.691358024691358,0.0,0.0,6480.0,2000.0,0.30864197530864196,0.691358024691358,128000.0,64.0,0.0,2000.0,0.0,0.0,4480.0,0.0,0.0,0.0,mean,0.7382661325331786,0.9946139969648692,1.0,1.3042340312871876e-06,-0.6545835493319089,10.0,1.0,2.218617553571293,0.1984154580251666,rendezvous_mean,rendezvous_mean,msg_drop,0.7,7,0
rendezvous,20,60,ring_plus,-0.005960278103153254,0.005960278103153254,0.0,0.7014285714285714,0.0,0.0,4200.0,1254.0,0.2985714285714286,0.7014285714285714,80256.0,64.0,0.0,1254.0,0.0,0.0,2946.0,0.0,0.0,0.0,mean,0.8759229307229472,0.9948154842625535,1.0,0.012511581963100185,-0.5178981739980946,30.0,1.0,0.7964836768628718,0.00760520127541535,rendezvous_mean,rendezvous_mean,msg_drop,0.7,8,0
rendezvous,20,60,ring_plus,-0.009892652815925457,0.009892652815925457,0.0,0.709280303030303,0.0,0.0,5280.0,1535.0,0.29071969696969696,0.709280303030303,98240.0,64.0,0.0,1535.0,0.0,0.0,3745.0,0.0,0.0,0.0,mean,0.8906554161542958,0.9732366686418432,0.9833333333333333,0.016101726099855263,-0.5800741595380452,25.0,1.0,0.9413291035084279,0.02235317116297634,rendezvous_mean,rendezvous_mean,msg_drop,0.7,9,0
rendezvous,20,60,ring_plus,-34.38161612364688,34.38161612364688,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,34.381616123646886,0.0,,0.0,1.399646125476325,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,0,0
rendezvous,20,60,ring_plus,-48.92750236941547,48.92750236941547,0.0,1.0,0.0,0.0,5400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,48.92750236941547,0.0,,0.0,1.320493917398932,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,1,0
rendezvous,20,60,ring_plus,-32.23978124893149,32.23978124893149,0.0,1.0,0.0,0.0,6120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,32.239781248931486,0.0,,0.0,1.55469612182113,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,2,0
rendezvous,20,60,ring_plus,-46.42381942190077,46.42381942190077,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,46.42381942190077,0.0,,0.0,1.2627284000071304,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,3,0
rendezvous,20,60,ring_plus,-31.19696521657468,31.19696521657468,0.0,1.0,0.0,0.0,5640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,31.19696521657467,0.0,,0.0,1.3711704029417888,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,4,0
rendezvous,20,60,ring_plus,-33.2848325044002,33.2848325044002,0.0,1.0,0.0,0.0,6360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,33.28483250440019,0.0,,0.0,1.6160985120576443,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,5,0
rendezvous,20,60,ring_plus,-37.16256796098568,37.16256796098568,0.0,1.0,0.0,0.0,4680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,37.16256796098569,0.0,,0.0,0.9450014459069909,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,6,0
rendezvous,20,60,ring_plus,-39.27501319008282,39.27501319008282,0.0,1.0,0.0,0.0,6480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,39.27501319008281,0.0,,0.0,2.218617553571293,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,7,0
rendezvous,20,60,ring_plus,-31.079850717988826,31.079850717988826,0.0,1.0,0.0,0.0,4200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,31.079850717988833,0.0,,0.0,0.7964836768628718,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,8,0
rendezvous,20,60,ring_plus,-34.814342225098635,34.814342225098635,0.0,1.0,0.0,0.0,5280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,34.814342225098635,0.0,,0.0,0.9413291035084279,0.0,rendezvous_mean,rendezvous_mean,msg_drop,1.0,9,0
rendezvous,20,60,ring_plus,-8.729055521872348e-08,8.729055521872348e-08,0.0,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,322560.0,64.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7369277497832633,0.9911726877943897,1.0,5.904422590640563e-07,-0.573026933939272,9.0,1.0,1.399646125476325,1.3996461254763248,rendezvous_mean,rendezvous_mean,latency,0.0,0,0
rendezvous,20,60,ring_plus,-1.635035230489412e-08,1.635035230489412e-08,0.0,0.0,0.0,0.0,5400.0,5400.0,1.0,0.0,345600.0,64.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7054246115548497,0.9982798466373644,1.0,1.5764557970644765e-07,-0.8154583725510854,10.0,1.0,1.320493917398932,1.320493917398932,rendezvous_mean,rendezvous_mean,latency,0.0,1,0
rendezvous,20,60,ring_plus,-2.3574640624690693e-09,2.3574640624690693e-09,0.0,0.0,0.0,0.0,6120.0,6120.0,1.0,0.0,391680.0,64.0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.6909661453782208,0.996428540971781,1.0,2.784671233692251e-08,-0.5373296874429005,9.0,1.0,1.55469612182113,1.5546961218211295,rendezvous_mean,rendezvous_mean,latency,0.0,2,0
rendezvous,20,60,ring_plus,-4.6347902049815954e-08,4.6347902049815954e-08,0.0,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,322560.0,64.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.725521024217195,0.9956023943637242,1.0,3.889721302207824e-07,-0.7737303229258814,9.0,1.0,1.2627284000071304,1.2627284000071306,rendezvous_mean,rendezvous_mean,latency,0.0,3,0
rendezvous,20,60,ring_plus,-3.873886556753026e-07,3.873886556753026e-07,0.0,0.0,0.0,0.0,5640.0,5640.0,1.0,0.0,360960.0,64.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7590349099194853,0.994573899015161,1.0,2.371892314845248e-06,-0.519949413819767,9.0,1.0,1.3711704029417888,1.3711704029417888,rendezvous_mean,rendezvous_mean,latency,0.0,4,0
rendezvous,20,60,ring_plus,-3.7285809764069646e-08,3.7285809764069646e-08,0.0,0.0,0.0,0.0,6360.0,6360.0,1.0,0.0,407040.0,64.0,0.0,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7267725132767462,0.994683885616266,1.0,2.9115576101784343e-07,-0.5547472077852398,9.0,1.0,1.6160985120576443,1.616098512057644,rendezvous_mean,rendezvous_mean,latency,0.0,5,0
rendezvous,20,60,ring_plus,-5.3605219420422855e-06,5.3605219420422855e-06,0.0,0.0,0.0,0.0,4680.0,4680.0,1.0,0.0,299520.0,64.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.787301505943245,0.9943952957084062,1.0,2.4862009759210885e-05,-0.6193760433410624,12.0,1.0,0.9450014459069909,0.9450014459069908,rendezvous_mean,rendezvous_mean,latency,0.0,6,0
rendezvous,20,60,ring_plus,-2.411897139752765e-09,2.411897139752765e-09,0.0,0.0,0.0,0.0,6480.0,6480.0,1.0,0.0,414720.0,64.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.6892684896016743,0.9963858732328624,1.0,3.056653697468023e-08,-0.6545835531278485,9.0,1.0,2.218617553571293,2.218617553571293,rendezvous_mean,rendezvous_mean,latency,0.0,7,0
rendezvous,20,60,ring_plus,-2.7837646558593074e-05,2.7837646558593074e-05,0.0,0.0,0.0,0.0,4200.0,4200.0,1.0,0.0,268800.0,64.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8183606092780806,0.9807974858228985,1.0,8.629678285906986e-05,-0.5179970480057045,10.0,1.0,0.7964836768628718,0.7964836768628717,rendezvous_mean,rendezvous_mean,latency,0.0,8,0
rendezvous,20,60,ring_plus,-7.627451025656681e-05,7.627451025656681e-05,0.0,0.0,0.0,0.0,5280.0,5280.0,1.0,0.0,337920.0,64.0,0.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8252870310960397,0.9922159334246696,1.0,0.00024823565164467444,-0.5802377658431397,14.0,1.0,0.9413291035084279,0.9413291035084281,rendezvous_mean,rendezvous_mean,latency,0.0,9,0
rendezvous,20,60,ring_plus,-3.2106480307088177e-06,3.2106480307088177e-06,0.0,0.0,1.0,1.0,5040.0,4956.0,0.9833333333333333,0.01666666666666672,317184.0,64.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7766926697957969,0.9861194176594315,1.0,1.3786586363759407e-05,-0.5730268818833141,11.0,1.0,1.399646125476325,1.3763186900517193,rendezvous_mean,rendezvous_mean,latency,1.0,0,0
rendezvous,20,60,ring_plus,-8.604439302015977e-07,8.604439302015977e-07,0.0,0.0,1.0,1.0,5400.0,5310.0,0.9833333333333333,0.01666666666666672,339840.0,64.0,0.0,5310.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7501690299507684,0.9974820516394466,1.0,5.345745900302103e-06,-0.815458358482859,13.0,1.0,1.320493917398932,1.2984856854422833,rendezvous_mean,rendezvous_mean,latency,1.0,1,0
rendezvous,20,60,ring_plus,-1.537153402923988e-07,1.537153402923988e-07,0.0,0.0,1.0,1.0,6120.0,6018.0,0.9833333333333333,0.01666666666666672,385152.0,64.0,0.0,6018.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7354158047173457,0.9943724473463925,1.0,1.0477126108937948e-06,-0.5373296849202693,11.0,1.0,1.55469612182113,1.528784519790777,rendezvous_mean,rendezvous_mean,latency,1.0,2,0
rendezvous,20,60,ring_plus,-2.1706030222919724e-06,2.1706030222919724e-06,0.0,0.0,1.0,1.0,5040.0,4956.0,0.9833333333333333,0.01666666666666672,317184.0,64.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7684354980472784,0.9922438488077415,1.0,1.1114456335927939e-05,-0.773730287521629,11.0,1.0,1.2627284000071304,1.2416829266736784,rendezvous_mean,rendezvous_mean,latency,1.0,3,0
rendezvous,20,60,ring_plus,-1.264732213579678e-05,1.264732213579678e-05,0.0,0.0,1.0,1.0,5640.0,5546.0,0.9833333333333333,0.01666666666666672,354944.0,64.0,0.0,5546.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7997068691977456,0.9892720158141995,1.0,4.987142929075936e-05,-0.5199492094875423,12.0,1.0,1.3711704029417888,1.348317562892759,rendezvous_mean,rendezvous_mean,latency,1.0,4,0
rendezvous,20,60,ring_plus,-1.6137613442390758e-06,1.6137613442390758e-06,0.0,0.0,1.0,1.0,6360.0,6254.0,0.9833333333333333,0.01666666666666672,400256.0,64.0,0.0,6254.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7687121167070823,0.9913151324513719,1.0,7.83894069430449e-06,-0.5547471815106476,11.0,1.0,1.6160985120576443,1.5891635368566834,rendezvous_mean,rendezvous_mean,latency,1.0,5,0
rendezvous,20,60,ring_plus,-0.00012124093779870268,0.00012124093779870268,0.0,0.0,1.0,1.0,4680.0,4602.0,0.9833333333333333,0.01666666666666672,294528.0,64.0,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8247466049060314,0.9889107477182628,1.0,0.00038386109042897495,-0.6193741120007981,16.0,1.0,0.9450014459069909,0.9292514218085409,rendezvous_mean,rendezvous_mean,latency,1.0,6,0
rendezvous,20,60,ring_plus,-1.6788441993958097e-07,1.6788441993958097e-07,0.0,0.0,1.0,1.0,6480.0,6372.0,0.9833333333333333,0.01666666666666672,407808.0,64.0,0.0,6372.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7347682331906717,0.9942103413444258,1.0,1.2044267084310567e-06,-0.6545835503699732,11.0,1.0,2.218617553571293,2.1816405943451045,rendezvous_mean,rendezvous_mean,latency,1.0,7,0
rendezvous,20,60,ring_plus,-0.00033929227274763377,0.00033929227274763377,0.0,0.0,1.0,1.0,4200.0,4130.0,0.9833333333333333,0.01666666666666672,264320.0,64.0,0.0,4130.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.847338575909971,0.9669973102797028,1.0,0.0007959218161100891,-0.5179918570952677,14.0,1.0,0.7964836768628718,0.7832089489151571,rendezvous_mean,rendezvous_mean,latency,1.0,8,0
rendezvous,20,60,ring_plus,-0.0010076017500608094,0.0010076017500608094,0.0,0.0,1.0,1.0,5280.0,5192.0,0.9833333333333333,0.01666666666666672,332288.0,64.0,0.0,5192.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8573627390709008,0.9835088046705658,1.0,0.002431352009297841,-0.5802222437224761,19.0,1.0,0.9413291035084279,0.925640285116621,rendezvous_mean,rendezvous_mean,latency,1.0,9,0
rendezvous,20,60,ring_plus,-3.671590560669429e-05,3.671590560669429e-05,0.0,0.0,2.0,2.0,5040.0,4872.0,0.9666666666666667,0.033333333333333326,311808.0,64.0,0.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8037216012853424,0.9812159401451835,1.0,0.0001178735699688003,-0.5730263234623544,14.0,1.0,1.399646125476325,1.352991254627114,rendezvous_mean,rendezvous_mean,latency,2.0,0,0
rendezvous,20,60,ring_plus,-1.482061148236684e-05,1.482061148236684e-05,0.0,0.0,2.0,2.0,5400.0,5220.0,0.9666666666666667,0.033333333333333326,334080.0,64.0,0.0,5220.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7838477321428305,0.9962945485715654,1.0,6.760698477711081e-05,-0.8154581258133998,16.0,1.0,1.320493917398932,1.2764774534856342,rendezvous_mean,rendezvous_mean,latency,2.0,1,0
rendezvous,20,60,ring_plus,-2.9348892116882426e-06,2.9348892116882426e-06,0.0,0.0,2.0,2.0,6120.0,5916.0,0.9666666666666667,0.033333333333333326,378624.0,64.0,0.0,5916.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7677479460904328,0.9921315957345604,1.0,1.3876445597813905e-05,-0.5373296385673715,13.0,1.0,1.55469612182113,1.502872917760425,rendezvous_mean,rendezvous_mean,latency,2.0,2,0
rendezvous,20,60,ring_plus,-3.05341528177267e-05,3.05341528177267e-05,0.0,0.0,2.0,2.0,5040.0,4872.0,0.9666666666666667,0.033333333333333326,311808.0,64.0,0.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7984747182660129,0.9882009359165016,1.0,0.0001132091795103943,-0.773729814795799,14.0,1.0,1.2627284000071304,1.2206374533402264,rendezvous_mean,rendezvous_mean,latency,2.0,3,0
rendezvous,20,60,ring_plus,-0.00013024020227624943,0.00013024020227624943,0.0,0.0,2.0,2.0,5640.0,5452.0,0.9666666666666667,0.033333333333333326,348928.0,64.0,0.0,5452.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8270421939845882,0.9824974900970788,1.0,0.00038790502436590704,-0.5199472496062065,15.0,1.0,1.3711704029417888,1.3254647228437293,rendezvous_mean,rendezvous_mean,latency,2.0,4,0
rendezvous,20,60,ring_plus,-2.134189270357693e-05,2.134189270357693e-05,0.0,0.0,2.0,2.0,6360.0,6148.0,0.9666666666666667,0.033333333333333326,393472.0,64.0,0.0,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7982209755691843,0.9875301255764037,1.0,7.65622420670778e-05,-0.5547468527084582,14.0,1.0,1.6160985120576443,1.5622285616557225,rendezvous_mean,rendezvous_mean,latency,2.0,5,0
rendezvous,20,60,ring_plus,-0.0009352415572136642,0.0009352415572136642,0.0,0.0,2.0,2.0,4680.0,4524.0,0.9666666666666667,0.033333333333333326,289536.0,64.0,0.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8492825166712755,0.9821458894501367,1.0,0.0023310585012424542,-0.6193605453238079,20.0,1.0,0.9450014459069909,0.9135013977100911,rendezvous_mean,rendezvous_mean,latency,2.0,6,0
rendezvous,20,60,ring_plus,-3.385320564057156e-06,3.385320564057156e-06,0.0,0.0,2.0,2.0,6480.0,6264.0,0.9666666666666667,0.033333333333333326,400896.0,64.0,0.0,6264.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.7683199733955424,0.9917976303121072,1.0,1.652797549433228e-05,-0.6545834967460376,13.0,1.0,2.218617553571293,2.144663635118916,rendezvous_mean,rendezvous_mean,latency,2.0,7,0
rendezvous,20,60,ring_plus,-0.0016909581341898615,0.0016909581341898615,0.0,0.0,2.0,2.0,4200.0,4060.0,0.9666666666666667,0.033333333333333326,259840.0,64.0,0.0,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8649015642826487,0.9530740255676274,1.0,0.003355414846207949,-0.5179693293309106,17.0,1.0,0.7964836768628718,0.7699342209674427,rendezvous_mean,rendezvous_mean,latency,2.0,8,0
rendezvous,20,60,ring_plus,-0.005244422506320016,0.005244422506320016,0.0,0.0,2.0,2.0,5280.0,5104.0,0.9666666666666667,0.033333333333333326,326656.0,64.0,0.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8774607257893404,0.9726159476165734,1.0,0.010547511819729774,-0.5801516300432052,24.0,1.0,0.9413291035084279,0.909951466724814,rendezvous_mean,rendezvous_mean,latency,2.0,9,0
rendezvous,20,60,ring_plus,-0.0007434156371656352,0.0007434156371656352,0.0,0.0,4.0,4.0,5040.0,4704.0,0.9333333333333333,0.06666666666666665,301056.0,64.0,0.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8359051562679584,0.9774651771488404,1.0,0.001721544145726529,-0.5730145451334953,19.0,1.0,1.399646125476325,1.3063363837779032,rendezvous_mean,rendezvous_mean,latency,4.0,0,0
rendezvous,20,60,ring_plus,-0.0006068705673071328,0.0006068705673071328,0.0,0.0,4.0,4.0,5400.0,5040.0,0.9333333333333333,0.06666666666666665,322560.0,64.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.828379315384056,0.9938995423064904,0.9833333333333333,0.0018475701419313963,-0.815448258314136,23.0,1.0,1.320493917398932,1.2324609895723369,rendezvous_mean,rendezvous_mean,latency,4.0,1,0
rendezvous,20,60,ring_plus,-0.00012907757056283676,0.00012907757056283676,0.0,0.0,4.0,4.0,6120.0,5712.0,0.9333333333333333,0.06666666666666665,365568.0,64.0,0.0,5712.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.808913025019339,0.9906350735554768,0.95,0.0004135653721116462,-0.5373275361893488,19.0,1.0,1.55469612182113,1.4510497136997207,rendezvous_mean,rendezvous_mean,latency,4.0,2,0
rendezvous,20,60,ring_plus,-0.0008294594008687561,0.0008294594008687561,0.0,0.0,4.0,4.0,5040.0,4704.0,0.9333333333333333,0.06666666666666665,301056.0,64.0,0.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8350034634652489,0.9819431978444224,0.9666666666666667,0.0021115745810720097,-0.7737164993749982,20.0,1.0,1.2627284000071304,1.1785465066733218,rendezvous_mean,rendezvous_mean,latency,4.0,3,0
rendezvous,20,60,ring_plus,-0.0022450428755189395,0.0022450428755189395,0.0,0.0,4.0,4.0,5640.0,5264.0,0.9333333333333333,0.06666666666666665,336896.0,64.0,0.0,5264.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8586129138350047,0.971082884788873,0.9833333333333333,0.004842796477570831,-0.5199120028949861,22.0,1.0,1.3711704029417888,1.2797590427456695,rendezvous_mean,rendezvous_mean,latency,4.0,4,0
rendezvous,20,60,ring_plus,-0.0005462739666055316,0.0005462739666055316,0.0,0.0,4.0,4.0,6360.0,5936.0,0.9333333333333333,0.06666666666666665,379904.0,64.0,0.0,5936.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8350918656113138,0.9811767243434029,0.9833333333333333,0.0013831679556222387,-0.5547381038405599,19.0,1.0,1.6160985120576443,1.5083586112538012,rendezvous_mean,rendezvous_mean,latency,4.0,5,0
rendezvous,20,60,ring_plus,-0.010890484387974735,0.010890484387974735,0.0,0.0,4.0,4.0,4680.0,4368.0,0.9333333333333333,0.06666666666666665,279552.0,64.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8772013675399895,0.9716218430057636,0.9833333333333333,0.02069105265300944,-0.6191946246099617,28.0,1.0,0.9450014459069909,0.8820013495131913,rendezvous_mean,rendezvous_mean,latency,4.0,6,0
rendezvous,20,60,ring_plus,-0.00015431130832331907,0.00015431130832331907,0.0,0.0,4.0,4.0,6480.0,6048.0,0.9333333333333333,0.06666666666666665,387072.0,64.0,0.0,6048.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8118386917658248,0.9878446184488617,1.0,0.00047728728729575133,-0.6545809813129082,18.0,1.0,2.218617553571293,2.07070971666654,rendezvous_mean,rendezvous_mean,latency,4.0,7,0
rendezvous,20,60,ring_plus,-0.011713883225339946,0.011713883225339946,0.0,0.0,4.0,4.0,4200.0,3920.0,0.9333333333333333,0.06666666666666665,250880.0,64.0,0.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8825959053978288,0.9415815829397021,0.9666666666666667,0.019300361279910933,-0.5178022805793915,25.0,1.0,0.7964836768628718,0.7433847650720136,rendezvous_mean,rendezvous_mean,latency,4.0,8,0
rendezvous,20,60,ring_plus,-0.03714907083220238,0.03714907083220238,0.0,0.0,4.0,4.0,5280.0,4928.0,0.9333333333333333,0.06666666666666665,315392.0,64.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8993189212422545,0.9535462136996673,0.9666666666666667,0.06091473442391698,-0.5796198859044405,34.0,1.0,0.9413291035084279,0.8785738299411996,rendezvous_mean,rendezvous_mean,latency,4.0,9,0
rendezvous,20,60,ring_plus,-0.03475125353956918,0.03475125353956918,0.0,0.0,8.0,8.0,5040.0,4368.0,0.8666666666666667,0.1333333333333333,279552.0,64.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8744261325213424,0.962121522507337,0.6666666666666666,0.04696676685066944,-0.5724477478351219,31.0,1.0,1.399646125476325,1.2130266420794815,rendezvous_mean,rendezvous_mean,latency,8.0,0,0
rendezvous,20,60,ring_plus,-0.06643442114865095,0.06643442114865095,0.0,0.0,8.0,8.0,5400.0,4680.0,0.8666666666666667,0.1333333333333333,299520.0,64.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8826397707659658,0.9644066911117708,0.65,0.09569193470315517,-0.8143511324711136,40.0,1.0,1.320493917398932,1.1444280617457412,rendezvous_mean,rendezvous_mean,latency,8.0,1,0
rendezvous,20,60,ring_plus,-0.05004663263880454,0.05004663263880454,0.0,0.0,8.0,8.0,6120.0,5304.0,0.8666666666666667,0.1333333333333333,339456.0,64.0,0.0,5304.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8726673124047024,0.9346898809063553,0.6166666666666667,0.05352551436681537,-0.5364955769382116,31.0,1.0,1.55469612182113,1.3474033055783121,rendezvous_mean,rendezvous_mean,latency,8.0,2,0
rendezvous,20,60,ring_plus,-0.035414890367712795,0.035414890367712795,0.0,0.0,8.0,8.0,5040.0,4368.0,0.8666666666666667,0.1333333333333333,279552.0,64.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8772718317668862,0.9685034941046647,0.7,0.052707077234958356,-0.7731400755255506,32.0,1.0,1.2627284000071304,1.0943646133395128,rendezvous_mean,rendezvous_mean,latency,8.0,3,0
rendezvous,20,60,ring_plus,-0.04483489751820916,0.04483489751820916,0.0,0.0,8.0,8.0,5640.0,4888.0,0.8666666666666667,0.1333333333333333,312832.0,64.0,0.0,4888.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8913210890870054,0.9554705120158695,0.7166666666666667,0.06920603417730638,-0.5192021719842745,40.0,1.0,1.3711704029417888,1.1883476825495503,rendezvous_mean,rendezvous_mean,latency,8.0,4,0
rendezvous,20,60,ring_plus,-0.01774135110390402,0.01774135110390402,0.0,0.0,8.0,8.0,6360.0,5512.0,0.8666666666666667,0.1333333333333333,352768.0,64.0,0.0,5512.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8753044869305743,0.97083457675534,0.8166666666666667,0.03116878385453385,-0.5544515192216048,31.0,1.0,1.6160985120576443,1.4006187104499583,rendezvous_mean,rendezvous_mean,latency,8.0,5,0
rendezvous,20,60,ring_plus,-0.14872979956488985,0.14872979956488985,0.0,0.0,8.0,8.0,4680.0,4056.0,0.8666666666666667,0.1333333333333333,259584.0,64.0,0.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.9069945182447483,0.956081124226644,0.6833333333333333,0.20930106638983229,-0.6168973026903466,43.0,1.0,0.9450014459069909,0.819001253119392,rendezvous_mean,rendezvous_mean,latency,8.0,6,0
rendezvous,20,60,ring_plus,-0.00873384714130621,0.00873384714130621,0.0,0.0,8.0,8.0,6480.0,5616.0,0.8666666666666667,0.1333333333333333,359424.0,64.0,0.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.8594943302112894,0.9824934757509476,0.9333333333333333,0.016748401731010564,-0.6544379890490251,30.0,1.0,2.218617553571293,1.922801879761787,rendezvous_mean,rendezvous_mean,latency,8.0,7,0
rendezvous,20,60,ring_plus,-0.13488894623401088,0.13488894623401088,0.0,0.0,8.0,8.0,4200.0,3640.0,0.8666666666666667,0.1333333333333333,232960.0,64.0,0.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.9002910722310522,0.9271664662228221,0.6333333333333333,0.1619883855656392,-0.5157493628625802,42.0,1.0,0.7964836768628718,0.6902858532811554,rendezvous_mean,rendezvous_mean,latency,8.0,8,0
rendezvous,20,60,ring_plus,-0.2508646479708128,0.2508646479708128,0.0,0.0,8.0,8.0,5280.0,4576.0,0.8666666666666667,0.1333333333333333,292864.0,64.0,0.0,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,0.9182929827069107,0.9389606819094725,0.7833333333333333,0.33952026708050537,-0.576057959618797,53.0,1.0,0.9413291035084279,0.815818556373971,rendezvous_mean,rendezvous_mean,latency,8.0,9,0
